# BBN prediction of the primordial abundances of Helium4 as a function of
# 1)the baryon density $\Omega_b h^2$ and 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
#
# $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
# If $\Delta N=0$, then $N_{eff} = 3.0440$ #
# because of QED effects and Incomplete Neurino decoupling (arXiv:2008.01074).
#
# Computation performed with PArthENoPE v3.0.0
# Details on arXiv:0705.0290, arXiv:1712.04378, and for the most recent version arXiv:2103.05027
#
# Neutron Decay rate $\tau_n$ is 878.4s, following Particle Data Group 2024
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
#
# He4 is given as the density ratio of He4 density to all baryon density (YHe) as used by class
# To convert from/to more traditional BBN quantities, note that
# f_He = n_He/n_H = (YHe/m_He)/((1-YHe)/m_H)
# and
# Y_p^BBN = 4 n_He/n_B ~= 4 n_He/(4n_He + n_H) = 4 f_He/(4 f_He + 1)
# Note that this means that YHe from class coincides roughly with Y_p from primat
# which is NOT the same as the Y_p from PArthENoPE (which is instead Y_p^BBN)
#
# Format:
# First line must contain (num_ombh2,num_DeltaN), other lines must
# contain (ombh2,DeltaN,YHe). bBank lines and lines starting with # are neglected

701 13
2.753999999999999851e-02 2.000000000000000000e+00 2.707747795298162674e-01
2.757000000000000076e-02 2.000000000000000000e+00 2.707867403783137394e-01
2.760999999999999913e-02 2.000000000000000000e+00 2.707996979664985537e-01
2.765000000000000097e-02 2.000000000000000000e+00 2.708106620814564880e-01
2.767999999999999974e-02 2.000000000000000000e+00 2.708226229361018200e-01
2.772000000000000158e-02 2.000000000000000000e+00 2.708345837927964017e-01
2.775999999999999995e-02 2.000000000000000000e+00 2.708465446515402331e-01
2.778999999999999873e-02 2.000000000000000000e+00 2.708604989893315107e-01
2.783000000000000057e-02 2.000000000000000000e+00 2.708714631138385287e-01
2.786999999999999894e-02 2.000000000000000000e+00 2.708834239789010279e-01
2.790000000000000119e-02 2.000000000000000000e+00 2.708963815850313761e-01
2.793999999999999956e-02 2.000000000000000000e+00 2.709073457151738862e-01
2.798000000000000140e-02 2.000000000000000000e+00 2.709183098470384077e-01
2.801000000000000018e-02 2.000000000000000000e+00 2.709302707201273197e-01
2.804999999999999855e-02 2.000000000000000000e+00 2.709432283349527681e-01
2.809000000000000039e-02 2.000000000000000000e+00 2.709561859521832927e-01
2.811999999999999916e-02 2.000000000000000000e+00 2.709661533516895537e-01
2.816000000000000100e-02 2.000000000000000000e+00 2.709791109731752856e-01
2.818999999999999978e-02 2.000000000000000000e+00 2.709920685970660381e-01
2.823000000000000162e-02 2.000000000000000000e+00 2.710020360016954788e-01
2.826999999999999999e-02 2.000000000000000000e+00 2.710159903705675610e-01
2.829999999999999877e-02 2.000000000000000000e+00 2.710259577786124918e-01
2.834000000000000061e-02 2.000000000000000000e+00 2.710379186701449838e-01
2.837999999999999898e-02 2.000000000000000000e+00 2.710488828225166014e-01
2.841000000000000122e-02 2.000000000000000000e+00 2.710618404593577724e-01
2.844999999999999959e-02 2.000000000000000000e+00 2.710738013570380134e-01
2.849000000000000143e-02 2.000000000000000000e+00 2.710867589985043735e-01
2.852000000000000021e-02 2.000000000000000000e+00 2.710957296747744660e-01
2.855999999999999858e-02 2.000000000000000000e+00 2.711096840623748450e-01
2.860000000000000042e-02 2.000000000000000000e+00 2.711216449682522511e-01
2.862999999999999920e-02 2.000000000000000000e+00 2.711326091337735722e-01
2.867000000000000104e-02 2.000000000000000000e+00 2.711435733010168492e-01
2.870999999999999941e-02 2.000000000000000000e+00 2.711555342127007218e-01
2.874000000000000166e-02 2.000000000000000000e+00 2.711674951264337885e-01
2.878000000000000003e-02 2.000000000000000000e+00 2.711794560422162159e-01
2.881999999999999840e-02 2.000000000000000000e+00 2.711904202168170519e-01
2.885000000000000064e-02 2.000000000000000000e+00 2.712023811365273374e-01
2.888999999999999901e-02 2.000000000000000000e+00 2.712143420582868725e-01
2.893000000000000085e-02 2.000000000000000000e+00 2.712253062383667146e-01
2.895999999999999963e-02 2.000000000000000000e+00 2.712362704201685126e-01
2.900000000000000147e-02 2.000000000000000000e+00 2.712482313477344031e-01
2.903000000000000025e-02 2.000000000000000000e+00 2.712591955331367100e-01
2.906999999999999862e-02 2.000000000000000000e+00 2.712721532090140442e-01
2.911000000000000046e-02 2.000000000000000000e+00 2.712831173981734567e-01
2.913999999999999924e-02 2.000000000000000000e+00 2.712950783337657601e-01
2.918000000000000108e-02 2.000000000000000000e+00 2.713050457816580940e-01
2.921999999999999945e-02 2.000000000000000000e+00 2.713170067210075032e-01
2.925000000000000169e-02 2.000000000000000000e+00 2.713279709172113363e-01
2.929000000000000006e-02 2.000000000000000000e+00 2.713399318604885480e-01
2.932999999999999843e-02 2.000000000000000000e+00 2.713518928058150648e-01
2.936000000000000068e-02 2.000000000000000000e+00 2.713618602618192988e-01
2.939999999999999905e-02 2.000000000000000000e+00 2.713738212109028103e-01
2.944000000000000089e-02 2.000000000000000000e+00 2.713847854160297279e-01
2.946999999999999967e-02 2.000000000000000000e+00 2.713957496228785460e-01
2.951000000000000151e-02 2.000000000000000000e+00 2.714087073241018278e-01
2.954999999999999988e-02 2.000000000000000000e+00 2.714186747882177952e-01
2.957999999999999866e-02 2.000000000000000000e+00 2.714306357470356312e-01
2.962000000000000050e-02 2.000000000000000000e+00 2.714415999610855224e-01
2.965999999999999887e-02 2.000000000000000000e+00 2.714525641768573694e-01
2.969000000000000111e-02 2.000000000000000000e+00 2.714635283943512278e-01
2.972999999999999948e-02 2.000000000000000000e+00 2.714744926135670977e-01
2.977000000000000132e-02 2.000000000000000000e+00 2.714844600870758295e-01
2.980000000000000010e-02 2.000000000000000000e+00 2.714974178047646625e-01
2.983999999999999847e-02 2.000000000000000000e+00 2.715083820293030525e-01
2.987000000000000072e-02 2.000000000000000000e+00 2.715203430034906495e-01
2.990999999999999909e-02 2.000000000000000000e+00 2.715303104835457559e-01
2.995000000000000093e-02 2.000000000000000000e+00 2.715422714614904587e-01
2.997999999999999970e-02 2.000000000000000000e+00 2.715522389446764495e-01
3.002000000000000154e-02 2.000000000000000000e+00 2.715641999263781470e-01
3.005999999999999991e-02 2.000000000000000000e+00 2.715741674126950778e-01
3.008999999999999869e-02 2.000000000000000000e+00 2.715871251470347025e-01
3.013000000000000053e-02 2.000000000000000000e+00 2.715960958876017517e-01
3.016999999999999890e-02 2.000000000000000000e+00 2.716080568768176606e-01
3.020000000000000115e-02 2.000000000000000000e+00 2.716190211187324288e-01
3.023999999999999952e-02 2.000000000000000000e+00 2.716309821118761958e-01
3.028000000000000136e-02 2.000000000000000000e+00 2.716409496077281105e-01
3.031000000000000014e-02 2.000000000000000000e+00 2.716519138548089130e-01
3.034999999999999851e-02 2.000000000000000000e+00 2.716628781036117823e-01
3.039000000000000035e-02 2.000000000000000000e+00 2.716738423541365521e-01
3.041999999999999912e-02 2.000000000000000000e+00 2.716848066063833889e-01
3.046000000000000096e-02 2.000000000000000000e+00 2.716957708603522370e-01
3.049999999999999933e-02 2.000000000000000000e+00 2.717057383654545299e-01
3.053000000000000158e-02 2.000000000000000000e+00 2.717167026227107485e-01
3.056999999999999995e-02 2.000000000000000000e+00 2.717276668816890894e-01
3.059999999999999873e-02 2.000000000000000000e+00 2.717386311423893308e-01
3.064000000000000057e-02 2.000000000000000000e+00 2.717505921560262605e-01
3.067999999999999894e-02 2.000000000000000000e+00 2.717615564203270662e-01
3.071000000000000119e-02 2.000000000000000000e+00 2.717705271833085190e-01
3.074999999999999956e-02 2.000000000000000000e+00 2.717814914507403201e-01
3.079000000000000140e-02 2.000000000000000000e+00 2.717914589680816007e-01
3.082000000000000017e-02 2.000000000000000000e+00 2.718034199907696791e-01
3.085999999999999854e-02 2.000000000000000000e+00 2.718143842633674589e-01
3.090000000000000038e-02 2.000000000000000000e+00 2.718253485376871947e-01
3.092999999999999916e-02 2.000000000000000000e+00 2.718343193088659238e-01
3.097000000000000100e-02 2.000000000000000000e+00 2.718462803388974613e-01
3.100999999999999937e-02 2.000000000000000000e+00 2.718572446182266344e-01
3.104000000000000162e-02 2.000000000000000000e+00 2.718662153935041403e-01
3.107999999999999999e-02 2.000000000000000000e+00 2.718791731820510704e-01
3.111999999999999836e-02 2.000000000000000000e+00 2.718881439601463224e-01
3.115000000000000061e-02 2.000000000000000000e+00 2.718991082460504027e-01
3.118999999999999898e-02 2.000000000000000000e+00 2.719110692871824497e-01
3.123000000000000081e-02 2.000000000000000000e+00 2.719210368230247088e-01
3.126000000000000306e-02 2.000000000000000000e+00 2.719300076064994354e-01
3.130000000000000143e-02 2.000000000000000000e+00 2.719419686529255809e-01
3.133999999999999980e-02 2.000000000000000000e+00 2.719529329472831769e-01
3.137000000000000205e-02 2.000000000000000000e+00 2.719638972433628399e-01
3.141000000000000042e-02 2.000000000000000000e+00 2.719728680323451053e-01
3.144000000000000267e-02 2.000000000000000000e+00 2.719838323315556528e-01
3.148000000000000104e-02 2.000000000000000000e+00 2.719937998777867683e-01
3.151999999999999941e-02 2.000000000000000000e+00 2.720037674254411342e-01
3.155000000000000165e-02 2.000000000000000000e+00 2.720147317295045220e-01
3.159000000000000002e-02 2.000000000000000000e+00 2.720246992801474417e-01
3.162999999999999839e-02 2.000000000000000000e+00 2.720356635874983664e-01
3.166000000000000064e-02 2.000000000000000000e+00 2.720456311411298955e-01
3.169999999999999901e-02 2.000000000000000000e+00 2.720575922073663055e-01
3.173999999999999738e-02 2.000000000000000000e+00 2.720665630083884401e-01
3.176999999999999963e-02 2.000000000000000000e+00 2.720785240782111480e-01
3.180999999999999800e-02 2.000000000000000000e+00 2.720864981258981352e-01
3.185000000000000331e-02 2.000000000000000000e+00 2.720984591991364443e-01
3.187999999999999862e-02 2.000000000000000000e+00 2.721094235180718246e-01
3.191999999999999699e-02 2.000000000000000000e+00 2.721183943257542981e-01
3.196000000000000230e-02 2.000000000000000000e+00 2.721283618911979896e-01
3.198999999999999760e-02 2.000000000000000000e+00 2.721393262148297798e-01
3.203000000000000291e-02 2.000000000000000000e+00 2.721492937832620806e-01
3.207000000000000128e-02 2.000000000000000000e+00 2.721612548672593945e-01
3.209999999999999659e-02 2.000000000000000000e+00 2.721692289243961005e-01
3.214000000000000190e-02 2.000000000000000000e+00 2.721801932544462566e-01
3.218000000000000027e-02 2.000000000000000000e+00 2.721901608287135010e-01
3.221000000000000252e-02 2.000000000000000000e+00 2.722011251620511385e-01
3.225000000000000089e-02 2.000000000000000000e+00 2.722110927393069923e-01
3.228000000000000314e-02 2.000000000000000000e+00 2.722210603179860411e-01
3.232000000000000151e-02 2.000000000000000000e+00 2.722300311400139283e-01
3.235999999999999988e-02 2.000000000000000000e+00 2.722429889960893412e-01
3.239000000000000212e-02 2.000000000000000000e+00 2.722529565793224693e-01
3.243000000000000049e-02 2.000000000000000000e+00 2.722609306469335189e-01
3.246999999999999886e-02 2.000000000000000000e+00 2.722728917500580326e-01
3.250000000000000111e-02 2.000000000000000000e+00 2.722828593375606343e-01
3.253999999999999948e-02 2.000000000000000000e+00 2.722928269264863754e-01
3.257999999999999785e-02 2.000000000000000000e+00 2.723027945168352559e-01
3.261000000000000010e-02 2.000000000000000000e+00 2.723127621086072203e-01
3.264999999999999847e-02 2.000000000000000000e+00 2.723217329424189037e-01
3.268999999999999684e-02 2.000000000000000000e+00 2.723326972964207893e-01
3.271999999999999909e-02 2.000000000000000000e+00 2.723416681327940903e-01
3.275999999999999746e-02 2.000000000000000000e+00 2.723516357301164481e-01
3.280000000000000276e-02 2.000000000000000000e+00 2.723635968487818082e-01
3.282999999999999807e-02 2.000000000000000000e+00 2.723715709290306375e-01
3.287000000000000338e-02 2.000000000000000000e+00 2.723825352908598729e-01
7.300000000000000065e-03 2.500000000000000000e+00 2.609227266586158778e-01
7.340000000000000170e-03 2.500000000000000000e+00 2.609974714458684897e-01
7.380000000000000275e-03 2.500000000000000000e+00 2.610732129119253675e-01
7.409999999999999920e-03 2.500000000000000000e+00 2.611459646606492657e-01
7.450000000000000025e-03 2.500000000000000000e+00 2.612207096869346157e-01
7.490000000000000130e-03 2.500000000000000000e+00 2.612924649874641125e-01
7.519999999999999775e-03 2.500000000000000000e+00 2.613662135676468878e-01
7.559999999999999880e-03 2.500000000000000000e+00 2.614369724137646789e-01
7.599999999999999985e-03 2.500000000000000000e+00 2.615067347266324949e-01
7.629999999999999630e-03 2.500000000000000000e+00 2.615794869271734213e-01
7.669999999999999735e-03 2.500000000000000000e+00 2.616492493824663645e-01
7.709999999999999840e-03 2.500000000000000000e+00 2.617170186915100949e-01
7.740000000000000352e-03 2.500000000000000000e+00 2.617867812842486486e-01
7.779999999999999589e-03 2.500000000000000000e+00 2.618535541168851566e-01
7.820000000000000562e-03 2.500000000000000000e+00 2.619213236242722287e-01
7.849999999999999339e-03 2.500000000000000000e+00 2.619900898093125985e-01
7.889999999999999444e-03 2.500000000000000000e+00 2.620558662236083802e-01
7.929999999999999549e-03 2.500000000000000000e+00 2.621226393136368293e-01
7.960000000000000062e-03 2.500000000000000000e+00 2.621894124675367976e-01
8.000000000000000167e-03 2.500000000000000000e+00 2.622521992227531129e-01
8.040000000000000271e-03 2.500000000000000000e+00 2.623169792674843737e-01
8.070000000000000784e-03 2.500000000000000000e+00 2.623807627548780941e-01
8.109999999999999154e-03 2.500000000000000000e+00 2.624465395372934107e-01
8.139999999999999666e-03 2.500000000000000000e+00 2.625093265237802842e-01
8.179999999999999771e-03 2.500000000000000000e+00 2.625721135667403172e-01
8.219999999999999876e-03 2.500000000000000000e+00 2.626349006661737318e-01
8.250000000000000389e-03 2.500000000000000000e+00 2.626966912001170718e-01
8.290000000000000493e-03 2.500000000000000000e+00 2.627594784116009108e-01
8.330000000000000598e-03 2.500000000000000000e+00 2.628192758083749969e-01
8.359999999999999376e-03 2.500000000000000000e+00 2.628790732563721644e-01
8.399999999999999481e-03 2.500000000000000000e+00 2.629398673810137144e-01
8.439999999999999586e-03 2.500000000000000000e+00 2.629996649323113611e-01
8.470000000000000098e-03 2.500000000000000000e+00 2.630584659077039311e-01
8.510000000000000203e-03 2.500000000000000000e+00 2.631172669326268809e-01
8.550000000000000308e-03 2.500000000000000000e+00 2.631750713782868845e-01
8.580000000000000820e-03 2.500000000000000000e+00 2.632348691310636979e-01
8.619999999999999191e-03 2.500000000000000000e+00 2.632916770436475318e-01
8.659999999999999296e-03 2.500000000000000000e+00 2.633494816337298428e-01
8.689999999999999808e-03 2.500000000000000000e+00 2.634072862716780317e-01
8.729999999999999913e-03 2.500000000000000000e+00 2.634630976916671474e-01
8.770000000000000018e-03 2.500000000000000000e+00 2.635199057899800801e-01
8.800000000000000530e-03 2.500000000000000000e+00 2.635737240310258023e-01
8.840000000000000635e-03 2.500000000000000000e+00 2.636295355840834742e-01
8.880000000000000740e-03 2.500000000000000000e+00 2.636863438178414509e-01
8.909999999999999518e-03 2.500000000000000000e+00 2.637411588240645144e-01
8.949999999999999623e-03 2.500000000000000000e+00 2.637949772356866229e-01
8.980000000000000135e-03 2.500000000000000000e+00 2.638497923272124512e-01
9.020000000000000240e-03 2.500000000000000000e+00 2.639026141834060479e-01
9.060000000000000345e-03 2.500000000000000000e+00 2.639554360795690058e-01
9.090000000000000857e-03 2.500000000000000000e+00 2.640082580157012693e-01
9.129999999999999227e-03 2.500000000000000000e+00 2.640620766332455460e-01
9.169999999999999332e-03 2.500000000000000000e+00 2.641139020078738242e-01
9.199999999999999845e-03 2.500000000000000000e+00 2.641657274209774919e-01
9.239999999999999949e-03 2.500000000000000000e+00 2.642195461599242123e-01
9.280000000000000054e-03 2.500000000000000000e+00 2.642683817182088779e-01
9.310000000000000567e-03 2.500000000000000000e+00 2.643202072459991392e-01
9.350000000000000672e-03 2.500000000000000000e+00 2.643720328122649565e-01
9.390000000000000777e-03 2.500000000000000000e+00 2.644218651238048889e-01
9.419999999999999554e-03 2.500000000000000000e+00 2.644726941182228286e-01
9.459999999999999659e-03 2.500000000000000000e+00 2.645195365576130664e-01
9.499999999999999764e-03 2.500000000000000000e+00 2.645713622718622315e-01
9.530000000000000276e-03 2.500000000000000000e+00 2.646211947256940644e-01
9.570000000000000381e-03 2.500000000000000000e+00 2.646690339148396465e-01
9.610000000000000486e-03 2.500000000000000000e+00 2.647188664383946510e-01
9.639999999999999264e-03 2.500000000000000000e+00 2.647677023459916179e-01
9.679999999999999369e-03 2.500000000000000000e+00 2.648145449833388954e-01
9.719999999999999474e-03 2.500000000000000000e+00 2.648633809578704312e-01
9.749999999999999986e-03 2.500000000000000000e+00 2.649102236594202409e-01
9.790000000000000091e-03 2.500000000000000000e+00 2.649580630466374376e-01
9.820000000000000603e-03 2.500000000000000000e+00 2.650059024666389651e-01
9.860000000000000708e-03 2.500000000000000000e+00 2.650517486082375473e-01
9.900000000000000813e-03 2.500000000000000000e+00 2.650985914361866369e-01
9.929999999999999591e-03 2.500000000000000000e+00 2.651464309524924068e-01
9.969999999999999696e-03 2.500000000000000000e+00 2.651922771863827188e-01
1.000999999999999980e-02 2.500000000000000000e+00 2.652371267921492803e-01
1.004000000000000031e-02 2.500000000000000000e+00 2.652819764267303482e-01
1.008000000000000042e-02 2.500000000000000000e+00 2.653268260901259779e-01
1.012000000000000052e-02 2.500000000000000000e+00 2.653726724424904648e-01
1.014999999999999930e-02 2.500000000000000000e+00 2.654175221641557614e-01
1.018999999999999941e-02 2.500000000000000000e+00 2.654623719146356753e-01
1.022999999999999951e-02 2.500000000000000000e+00 2.655052283697941773e-01
1.026000000000000002e-02 2.500000000000000000e+00 2.655500781766229612e-01
1.030000000000000013e-02 2.500000000000000000e+00 2.655949280122664180e-01
1.034000000000000023e-02 2.500000000000000000e+00 2.656377845488034906e-01
1.037000000000000074e-02 2.500000000000000000e+00 2.656816377762163950e-01
1.041000000000000085e-02 2.500000000000000000e+00 2.657234977008089971e-01
1.044999999999999922e-02 2.500000000000000000e+00 2.657683476478697737e-01
1.047999999999999973e-02 2.500000000000000000e+00 2.658112042908724049e-01
1.051999999999999984e-02 2.500000000000000000e+00 2.658530642931585253e-01
1.055999999999999994e-02 2.500000000000000000e+00 2.658939276529351803e-01
1.059000000000000045e-02 2.500000000000000000e+00 2.659357877048257324e-01
1.063000000000000056e-02 2.500000000000000000e+00 2.659786444506230252e-01
1.065999999999999934e-02 2.500000000000000000e+00 2.660205045533133861e-01
1.069999999999999944e-02 2.500000000000000000e+00 2.660633613511200202e-01
1.073999999999999955e-02 2.500000000000000000e+00 2.661022314928142007e-01
1.077000000000000006e-02 2.500000000000000000e+00 2.661420983272910767e-01
1.081000000000000016e-02 2.500000000000000000e+00 2.661849551997466645e-01
1.085000000000000027e-02 2.500000000000000000e+00 2.662258187538009135e-01
1.088000000000000078e-02 2.500000000000000000e+00 2.662656856588570542e-01
1.091999999999999915e-02 2.500000000000000000e+00 2.663065492601682238e-01
1.095999999999999926e-02 2.500000000000000000e+00 2.663464162113287625e-01
1.098999999999999977e-02 2.500000000000000000e+00 2.663862831852569779e-01
1.102999999999999987e-02 2.500000000000000000e+00 2.664261501819527034e-01
1.106999999999999998e-02 2.500000000000000000e+00 2.664650205256520743e-01
1.110000000000000049e-02 2.500000000000000000e+00 2.665048875673139972e-01
1.114000000000000060e-02 2.500000000000000000e+00 2.665427612779813771e-01
1.118000000000000070e-02 2.500000000000000000e+00 2.665806350091965982e-01
1.120999999999999948e-02 2.500000000000000000e+00 2.666205021168848166e-01
1.124999999999999958e-02 2.500000000000000000e+00 2.666593725688019001e-01
1.128999999999999969e-02 2.500000000000000000e+00 2.666982430423625039e-01
1.132000000000000020e-02 2.500000000000000000e+00 2.667361168579322483e-01
1.136000000000000031e-02 2.500000000000000000e+00 2.667739906940499450e-01
1.140000000000000041e-02 2.500000000000000000e+00 2.668118645507154829e-01
1.142999999999999919e-02 2.500000000000000000e+00 2.668497384279290841e-01
1.146999999999999929e-02 2.500000000000000000e+00 2.668866156439073101e-01
1.149999999999999981e-02 2.500000000000000000e+00 2.669234928793662864e-01
1.153999999999999991e-02 2.500000000000000000e+00 2.669613668171423870e-01
1.158000000000000002e-02 2.500000000000000000e+00 2.669972474087266567e-01
1.161000000000000053e-02 2.500000000000000000e+00 2.670341247026280507e-01
1.165000000000000063e-02 2.500000000000000000e+00 2.670710020160102505e-01
1.169000000000000074e-02 2.500000000000000000e+00 2.671078793488732561e-01
1.171999999999999952e-02 2.500000000000000000e+00 2.671437600157624548e-01
1.175999999999999962e-02 2.500000000000000000e+00 2.671786440151411313e-01
1.179999999999999973e-02 2.500000000000000000e+00 2.672145247184022354e-01
1.183000000000000024e-02 2.500000000000000000e+00 2.672523988140741436e-01
1.187000000000000034e-02 2.500000000000000000e+00 2.672862861802507983e-01
1.191000000000000045e-02 2.500000000000000000e+00 2.673211702508507259e-01
1.193999999999999923e-02 2.500000000000000000e+00 2.673580477158679081e-01
1.197999999999999933e-02 2.500000000000000000e+00 2.673939285113396402e-01
1.201999999999999943e-02 2.500000000000000000e+00 2.674288126357292072e-01
1.204999999999999995e-02 2.500000000000000000e+00 2.674636967775506080e-01
1.209000000000000005e-02 2.500000000000000000e+00 2.674985809368037870e-01
1.213000000000000016e-02 2.500000000000000000e+00 2.675324684224845706e-01
1.216000000000000067e-02 2.500000000000000000e+00 2.675663559246153622e-01
1.220000000000000077e-02 2.500000000000000000e+00 2.676022368271544494e-01
1.223999999999999914e-02 2.500000000000000000e+00 2.676361243631529274e-01
1.226999999999999966e-02 2.500000000000000000e+00 2.676690152226476327e-01
1.230999999999999976e-02 2.500000000000000000e+00 2.677029027910624026e-01
1.234000000000000027e-02 2.500000000000000000e+00 2.677377870698487983e-01
1.238000000000000038e-02 2.500000000000000000e+00 2.677696812828511130e-01
1.242000000000000048e-02 2.500000000000000000e+00 2.678055622898964372e-01
1.244999999999999926e-02 2.500000000000000000e+00 2.678384532292223952e-01
1.248999999999999937e-02 2.500000000000000000e+00 2.678703474882166424e-01
1.252999999999999947e-02 2.500000000000000000e+00 2.679042351543644562e-01
1.255999999999999998e-02 2.500000000000000000e+00 2.679361294434129404e-01
1.260000000000000009e-02 2.500000000000000000e+00 2.679690204442561896e-01
1.264000000000000019e-02 2.500000000000000000e+00 2.680029081583028550e-01
1.267000000000000071e-02 2.500000000000000000e+00 2.680357991906092141e-01
1.271000000000000081e-02 2.500000000000000000e+00 2.680676935397663385e-01
1.274999999999999918e-02 2.500000000000000000e+00 2.680985912044081543e-01
1.277999999999999969e-02 2.500000000000000000e+00 2.681304855822534972e-01
1.281999999999999980e-02 2.500000000000000000e+00 2.681623799746706283e-01
1.285999999999999990e-02 2.500000000000000000e+00 2.681952710821128849e-01
1.289000000000000042e-02 2.500000000000000000e+00 2.682271655041291725e-01
1.293000000000000052e-02 2.500000000000000000e+00 2.682570665380035191e-01
1.297000000000000063e-02 2.500000000000000000e+00 2.682899576900578675e-01
1.299999999999999940e-02 2.500000000000000000e+00 2.683208554530738255e-01
1.303999999999999951e-02 2.500000000000000000e+00 2.683517532297652330e-01
1.307000000000000002e-02 2.500000000000000000e+00 2.683826510201319793e-01
1.311000000000000013e-02 2.500000000000000000e+00 2.684135488241741196e-01
1.315000000000000023e-02 2.500000000000000000e+00 2.684454433459166345e-01
1.318000000000000074e-02 2.500000000000000000e+00 2.684763411777507103e-01
1.322000000000000085e-02 2.500000000000000000e+00 2.685072390232602912e-01
1.325999999999999922e-02 2.500000000000000000e+00 2.685371401770967337e-01
1.328999999999999973e-02 2.500000000000000000e+00 2.685680380495160113e-01
1.332999999999999984e-02 2.500000000000000000e+00 2.685969425231918839e-01
1.336999999999999994e-02 2.500000000000000000e+00 2.686288371287230969e-01
1.340000000000000045e-02 2.500000000000000000e+00 2.686567449205164992e-01
1.344000000000000056e-02 2.500000000000000000e+00 2.686896362608817146e-01
1.348000000000000066e-02 2.500000000000000000e+00 2.687175440769807300e-01
1.350999999999999944e-02 2.500000000000000000e+00 2.687484420292470810e-01
1.354999999999999954e-02 2.500000000000000000e+00 2.687773465776186477e-01
1.358999999999999965e-02 2.500000000000000000e+00 2.688072478471487115e-01
1.362000000000000016e-02 2.500000000000000000e+00 2.688371491294863080e-01
1.366000000000000027e-02 2.500000000000000000e+00 2.688640602945404634e-01
1.370000000000000037e-02 2.500000000000000000e+00 2.688949583116551634e-01
1.372999999999999915e-02 2.500000000000000000e+00 2.689238629206913700e-01
1.376999999999999925e-02 2.500000000000000000e+00 2.689527675416955033e-01
1.380999999999999936e-02 2.500000000000000000e+00 2.689806754629864849e-01
1.383999999999999987e-02 2.500000000000000000e+00 2.690105768196074942e-01
1.387999999999999998e-02 2.500000000000000000e+00 2.690374880515167266e-01
1.391000000000000049e-02 2.500000000000000000e+00 2.690683861453910808e-01
1.395000000000000059e-02 2.500000000000000000e+00 2.690962941129029229e-01
1.399000000000000070e-02 2.500000000000000000e+00 2.691251988053018351e-01
1.401999999999999948e-02 2.500000000000000000e+00 2.691521100813970557e-01
1.405999999999999958e-02 2.500000000000000000e+00 2.691820115114478829e-01
1.409999999999999969e-02 2.500000000000000000e+00 2.692089228094440290e-01
1.413000000000000020e-02 2.500000000000000000e+00 2.692368308331383187e-01
1.417000000000000030e-02 2.500000000000000000e+00 2.692647388679895171e-01
1.421000000000000041e-02 2.500000000000000000e+00 2.692926469139974577e-01
1.423999999999999919e-02 2.500000000000000000e+00 2.693205549711623070e-01
1.427999999999999929e-02 2.500000000000000000e+00 2.693484630394839541e-01
1.431999999999999940e-02 2.500000000000000000e+00 2.693763711189624543e-01
1.434999999999999991e-02 2.500000000000000000e+00 2.694032824918830005e-01
1.439000000000000001e-02 2.500000000000000000e+00 2.694301938751776926e-01
1.443000000000000012e-02 2.500000000000000000e+00 2.694581019873298344e-01
1.446000000000000063e-02 2.500000000000000000e+00 2.694840166728896813e-01
1.450000000000000074e-02 2.500000000000000000e+00 2.695119248065586115e-01
1.454000000000000084e-02 2.500000000000000000e+00 2.695388362317343023e-01
1.456999999999999962e-02 2.500000000000000000e+00 2.695667443873185909e-01
1.460999999999999972e-02 2.500000000000000000e+00 2.695936558336269329e-01
1.464999999999999983e-02 2.500000000000000000e+00 2.696195705695065836e-01
1.468000000000000034e-02 2.500000000000000000e+00 2.696464820361790804e-01
1.472000000000000045e-02 2.500000000000000000e+00 2.696733935132258342e-01
1.474999999999999922e-02 2.500000000000000000e+00 2.696993082787054741e-01
1.478999999999999933e-02 2.500000000000000000e+00 2.697262197761164937e-01
1.482999999999999943e-02 2.500000000000000000e+00 2.697521345612061139e-01
1.485999999999999995e-02 2.500000000000000000e+00 2.697770526328644447e-01
1.490000000000000005e-02 2.500000000000000000e+00 2.698039641602454353e-01
1.494000000000000015e-02 2.500000000000000000e+00 2.698278855266267873e-01
1.497000000000000067e-02 2.500000000000000000e+00 2.698557937977649201e-01
1.501000000000000077e-02 2.500000000000000000e+00 2.698817086309547864e-01
1.504999999999999914e-02 2.500000000000000000e+00 2.699066267488632875e-01
1.507999999999999965e-02 2.500000000000000000e+00 2.699315448756660074e-01
1.511999999999999976e-02 2.500000000000000000e+00 2.699574597369759910e-01
1.515999999999999986e-02 2.500000000000000000e+00 2.699843713339030726e-01
1.519000000000000038e-02 2.500000000000000000e+00 2.700082927621030859e-01
1.523000000000000048e-02 2.500000000000000000e+00 2.700342076519032242e-01
1.527000000000000059e-02 2.500000000000000000e+00 2.700581290971802995e-01
1.529999999999999936e-02 2.500000000000000000e+00 2.700840440054805836e-01
1.533999999999999947e-02 2.500000000000000000e+00 2.701099589234008946e-01
1.537999999999999957e-02 2.500000000000000000e+00 2.701348771227811696e-01
1.541000000000000009e-02 2.500000000000000000e+00 2.701597953310556632e-01
1.545000000000000019e-02 2.500000000000000000e+00 2.701837168193670369e-01
